	corresponding_gene_call	sample_id	pN_gene_consensus
21798	288817	ACSA_M21	
21799	288817	ACSA_M25	
21800	288817	COCO_M01	
21801	288817	COCO_M03	
21802	288817	COCO_M05	0.00185752750486379
21803	288817	FAGR_M16	
21804	288817	FAGR_M17	
21805	288817	FAGR_M19	
21806	288817	THOC_M07	
21807	288817	THOC_M08	0.0018808865730004548
21808	288817	THOC_M09	0.0019777682352881743
21809	288817	THOC_M10	0.0012393721721382425
21810	288818	ABBA_M12	0.0028310339075494763
21811	288818	ABBA_M13	
21812	288818	ACSA_M21	
21813	288818	ACSA_M24	
21814	288818	COCO_M01	
21815	288818	COCO_M03	
21816	288818	COCO_M05	0.0006393538345259677
21817	288818	FAGR_M16	
21818	288818	FAGR_M17	
21819	288818	FAGR_M19	
21820	288818	THOC_M07	
21821	288818	THOC_M08	0.0009614161094847054
21822	288818	THOC_M09	0.0020841533059695566
21823	288818	THOC_M10	0.0010115050368616505
21824	288819	ABBA_M12	
21825	288819	ABBA_M14	
21826	288819	ACSA_M21	
21827	288819	COCO_M01	
21828	288819	COCO_M03	
21829	288819	COCO_M05	
21830	288819	FAGR_M19	
21831	288819	THOC_M07	
21832	288819	THOC_M08	
21833	288819	THOC_M09	
21834	288819	THOC_M10	
21835	288820	ABBA_M12	0.002564831625519585
21836	288820	COCO_M05	
21837	288820	FAGR_M17	
21838	288820	FAGR_M19	
21839	288820	THOC_M08	
21840	288820	THOC_M09	
21841	288820	THOC_M10	
21842	288821	ABBA_M12	
21843	288821	ACSA_M21	
21844	288821	COCO_M01	
21845	288821	COCO_M05	
21846	288821	FAGR_M17	
21847	288821	FAGR_M19	
21848	288821	THOC_M07	
21849	288821	THOC_M08	
21850	288821	THOC_M09	
21851	288821	THOC_M10	
21852	288822	ABBA_M12	
21853	288822	ACSA_M21	
21854	288822	COCO_M01	
21855	288822	FAGR_M17	
21856	288822	FAGR_M19	
21857	288822	THOC_M07	
21858	288822	THOC_M09	0.00230486401759357
21859	288822	THOC_M10	
21860	288823	ABBA_M12	9.474482061647333e-05
21861	288823	ACSA_M21	
21862	288823	FAGR_M16	
21863	288823	FAGR_M17	
21864	288823	FAGR_M19	
21865	288823	THOC_M08	
21866	288823	THOC_M09	
21867	288823	THOC_M10	
21868	288824	ABBA_M12	0.00029458015212859164
21869	288824	ABBA_M14	
21870	288824	ACSA_M21	
21871	288824	ACSA_M24	
21872	288824	COCO_M01	
21873	288824	COCO_M03	
21874	288824	COCO_M05	0.00041965625324955216
21875	288824	FAGR_M16	
21876	288824	FAGR_M17	
21877	288824	THOC_M08	
21878	288824	THOC_M09	
21879	288824	THOC_M10	0.0005881162644728201
21880	288825	ABBA_M12	
21881	288825	COCO_M05	
21882	288825	THOC_M07	
21883	288825	THOC_M09	
21884	288825	THOC_M10	
21885	288826	ABBA_M12	
21886	288826	ACSA_M21	
21887	288826	COCO_M03	
21888	288826	COCO_M05	
21889	288826	THOC_M09	
21890	288826	THOC_M10	
21891	288827	ABBA_M12	0.0008116748252827108
21892	288827	ACSA_M21	
21893	288827	ACSA_M25	
21894	288827	COCO_M01	
21895	288827	COCO_M02	
21896	288827	COCO_M03	9.119927040583613e-05
21897	288827	COCO_M05	0.0009799630599840602
21898	288827	FAGR_M17	
21899	288827	FAGR_M19	
21900	288827	THOC_M07	
21901	288827	THOC_M08	
21902	288827	THOC_M09	0.0007771627310665569
21903	288827	THOC_M10	0.000457722888739535
21904	288828	ABBA_M12	
21905	288828	ACSA_M24	
21906	288828	COCO_M01	
21907	288828	COCO_M03	
21908	288828	COCO_M05	
21909	288828	FAGR_M16	
21910	288828	FAGR_M17	
21911	288828	FAGR_M19	
21912	288828	THOC_M07	
21913	288828	THOC_M08	
21914	288828	THOC_M09	
21915	288828	THOC_M10	
21916	288829	ABBA_M12	0.0010550153707989402
21917	288829	ABBA_M14	
21918	288829	COCO_M01	
21919	288829	COCO_M03	
21920	288829	COCO_M05	0.0007363923000331923
21921	288829	FAGR_M16	
21922	288829	FAGR_M17	
21923	288829	FAGR_M19	
21924	288829	THOC_M07	
21925	288829	THOC_M08	
21926	288829	THOC_M09	0.001186663275936211
21927	288829	THOC_M10	
21928	288830	ABBA_M12	
21929	288830	COCO_M01	0.002785961769627813
21930	288830	COCO_M02	
21931	288830	COCO_M03	
21932	288830	COCO_M05	
21933	288830	FAGR_M17	
21934	288830	THOC_M07	
21935	288830	THOC_M09	
21936	288830	THOC_M10	
21937	288831	ABBA_M12	7.394262052647124e-05
21938	288831	COCO_M01	
21939	288831	COCO_M03	
21940	288831	COCO_M05	
21941	288831	FAGR_M16	
21942	288831	FAGR_M17	
21943	288831	FAGR_M19	
21944	288831	THOC_M07	
21945	288831	THOC_M08	
21946	288831	THOC_M09	0.0008071029242906292
21947	288831	THOC_M10	0.00037077224645281823
21948	288832	ABBA_M12	
21949	288832	ACSA_M21	
21950	288832	COCO_M03	
21951	288832	COCO_M05	0.0044967376803219635
21952	288832	FAGR_M16	
21953	288832	FAGR_M17	
21954	288832	FAGR_M19	
21955	288832	THOC_M07	
21956	288832	THOC_M09	0.0037736424433830696
21957	288832	THOC_M10	0.0008351034962547115
21958	288833	ABBA_M12	0.0028334266586011935
21959	288833	ACSA_M21	
21960	288833	COCO_M05	
21961	288833	FAGR_M16	0.0023570787189464313
21962	288833	FAGR_M19	
21963	288833	THOC_M07	
21964	288833	THOC_M08	
21965	288833	THOC_M09	0.003445620298486112
21966	288833	THOC_M10	0.0035817618641158628
21967	288834	ABBA_M12	
21968	288834	ABBA_M13	
21969	288834	ABBA_M14	0.006073969805087808
21970	288834	ACSA_M21	
21971	288834	COCO_M05	
21972	288834	THOC_M08	
21973	288834	THOC_M09	
21974	288834	THOC_M10	
21975	288835	COCO_M05	
21976	288836	ABBA_M12	0.00230978845814579
21977	288836	ABBA_M13	
21978	288836	COCO_M01	
21979	288836	COCO_M03	
21980	288836	COCO_M05	0.001645007511804776
21981	288836	FAGR_M16	
21982	288836	FAGR_M17	
21983	288836	FAGR_M19	
21984	288836	THOC_M07	
21985	288836	THOC_M08	0.003091888522838584
21986	288836	THOC_M09	0.0015348437979627295
21987	288836	THOC_M10	0.0026018349362436164
21988	288837	ABBA_M12	4.734848484848474e-05
21989	288837	ABBA_M14	
21990	288837	COCO_M01	
21991	288837	COCO_M02	0.000563909774436089
21992	288837	COCO_M03	0.001569382186300286
21993	288837	COCO_M05	0.0011244641225665866
21994	288837	FAGR_M16	
21995	288837	FAGR_M17	
21996	288837	FAGR_M19	
21997	288837	THOC_M08	
21998	288837	THOC_M09	9.964235455129169e-05
21999	288837	THOC_M10	
22000	288838	ABBA_M12	0.0014802631564756383
22001	288838	COCO_M01	
22002	288838	COCO_M03	
22003	288838	COCO_M05	0.000986101236832536
22004	288838	FAGR_M16	
22005	288838	FAGR_M17	
22006	288838	FAGR_M19	
22007	288838	THOC_M07	
22008	288838	THOC_M08	0.0018997987828645866
22009	288838	THOC_M09	0.0006307899191111233
22010	288838	THOC_M10	0.0002855550912383339
22011	288839	ABBA_M12	0.0007003254904865003
22012	288839	ABBA_M13	
22013	288839	ACSA_M21	
22014	288839	ACSA_M25	
22015	288839	COCO_M03	
22016	288839	COCO_M05	
22017	288839	FAGR_M17	
22018	288839	FAGR_M19	
22019	288839	THOC_M09	
22020	288839	THOC_M10	
22021	288840	ABBA_M12	0.0012905414597061391
22022	288840	ABBA_M14	
22023	288840	COCO_M01	
22024	288840	COCO_M03	
22025	288840	COCO_M05	
22026	288840	FAGR_M16	
22027	288840	FAGR_M17	
22028	288840	THOC_M07	
22029	288840	THOC_M08	
22030	288840	THOC_M09	0.00044408365167258933
22031	288840	THOC_M10	0.00028912153882631943
22032	288841	ABBA_M12	0.0026545444582350705
22033	288841	ABBA_M13	
22034	288841	ACSA_M21	
22035	288841	COCO_M01	
22036	288841	COCO_M03	
22037	288841	COCO_M05	0.0025773130027784696
22038	288841	FAGR_M16	
22039	288841	FAGR_M17	
22040	288841	FAGR_M19	
22041	288841	THOC_M07	
22042	288841	THOC_M08	0.002180754518131068
22043	288841	THOC_M09	0.002586955185052281
22044	288841	THOC_M10	0.003466862606828218
22045	288842	ABBA_M12	0.0
22046	288842	ACSA_M21	
22047	288842	COCO_M02	
22048	288842	COCO_M03	
22049	288842	COCO_M05	0.0005571605447792005
22050	288842	FAGR_M16	
22051	288842	FAGR_M19	
22052	288842	THOC_M07	
22053	288842	THOC_M08	0.0007653304186527478
22054	288842	THOC_M09	0.0014825569642932435
22055	288842	THOC_M10	0.00026470039109329293
22056	288843	ABBA_M12	0.00133688042270445
22057	288843	ABBA_M14	
22058	288843	ACSA_M25	
22059	288843	COCO_M01	
22060	288843	COCO_M02	
22061	288843	COCO_M03	
22062	288843	COCO_M05	0.0008293570821101102
22063	288843	FAGR_M16	
22064	288843	FAGR_M17	
22065	288843	FAGR_M19	
22066	288843	THOC_M07	
22067	288843	THOC_M08	
22068	288843	THOC_M09	0.0016797780568789293
22069	288843	THOC_M10	0.0009908781287685515
22070	288844	ABBA_M12	
22071	288844	COCO_M05	
22072	288844	THOC_M07	
22073	288844	THOC_M09	
22074	288844	THOC_M10	0.0012810708350721566
22075	288845	ABBA_M12	0.0004374967350989887
22076	288845	ABBA_M13	
22077	288845	ABBA_M14	
22078	288845	ACSA_M21	
22079	288845	COCO_M01	
22080	288845	COCO_M03	
22081	288845	COCO_M05	
22082	288845	FAGR_M19	
22083	288845	THOC_M07	
22084	288845	THOC_M08	
22085	288845	THOC_M09	0.0008258586682274435
22086	288845	THOC_M10	0.0007675174953031034
22087	288846	ABBA_M12	
22088	288846	COCO_M05	
22089	288846	THOC_M07	
22090	288846	THOC_M08	
22091	288846	THOC_M09	
22092	288846	THOC_M10	
22093	288847	ABBA_M12	0.0018254336110336733
22094	288847	ABBA_M14	
22095	288847	COCO_M01	
22096	288847	COCO_M02	
22097	288847	COCO_M05	0.001995425604252954
22098	288847	THOC_M07	
22099	288847	THOC_M08	
22100	288847	THOC_M09	0.0022114458438205857
22101	288847	THOC_M10	0.0020958934610181648
22102	288848	ABBA_M12	
22103	288848	ABBA_M14	
22104	288848	ACSA_M21	
22105	288848	COCO_M01	
22106	288848	COCO_M05	
22107	288848	FAGR_M16	
22108	288848	THOC_M08	
22109	288848	THOC_M09	0.005380888356402417
22110	288848	THOC_M10	
22111	288849	ABBA_M12	0.0024699984576131455
22112	288849	ABBA_M13	
22113	288849	ACSA_M21	
22114	288849	ACSA_M24	
22115	288849	COCO_M01	
22116	288849	COCO_M03	
22117	288849	COCO_M05	0.0014352088054763747
22118	288849	FAGR_M16	
22119	288849	FAGR_M17	
22120	288849	FAGR_M19	
22121	288849	THOC_M07	
22122	288849	THOC_M08	0.0010461687413190947
22123	288849	THOC_M09	0.0016618731990436448
22124	288849	THOC_M10	0.0012964098557774971
22125	288850	ABBA_M12	0.0003946033837338188
22126	288850	ABBA_M14	
22127	288850	ACSA_M21	
22128	288850	COCO_M01	
22129	288850	COCO_M03	
22130	288850	COCO_M05	0.0
22131	288850	FAGR_M16	
22132	288850	FAGR_M17	0.0007008038258038264
22133	288850	FAGR_M19	
22134	288850	THOC_M07	
22135	288850	THOC_M08	0.00038318163318163344
22136	288850	THOC_M09	0.0007344897948876458
22137	288850	THOC_M10	0.00044520200834234007
22138	288851	ABBA_M12	
22139	288851	COCO_M05	
22140	288851	FAGR_M16	
22141	288851	FAGR_M19	
22142	288851	THOC_M08	
22143	288851	THOC_M09	
22144	288851	THOC_M10	
22145	288852	ABBA_M12	
22146	288852	COCO_M01	
22147	288852	COCO_M03	
22148	288852	COCO_M05	
22149	288852	FAGR_M19	
22150	288852	THOC_M07	
22151	288852	THOC_M08	
22152	288852	THOC_M09	
22153	288852	THOC_M10	
22154	288853	ABBA_M12	0.0028348044522613722
22155	288853	ACSA_M21	
22156	288853	COCO_M01	
22157	288853	COCO_M02	
22158	288853	COCO_M03	
22159	288853	COCO_M05	0.0018809415548155777
22160	288853	FAGR_M17	
22161	288853	FAGR_M19	
22162	288853	THOC_M08	
22163	288853	THOC_M09	0.0016712921707865514
22164	288853	THOC_M10	0.0011964746029779986
22165	288854	ABBA_M12	0.002784782361814623
22166	288854	ACSA_M21	
22167	288854	COCO_M01	0.001982487209759929
22168	288854	COCO_M03	0.001856558490538871
22169	288854	COCO_M05	0.0020489193098489817
22170	288854	FAGR_M17	
22171	288854	FAGR_M19	
22172	288854	THOC_M07	
22173	288854	THOC_M08	
22174	288854	THOC_M09	0.0022842812005402172
22175	288854	THOC_M10	0.004053708399579873
22176	288855	ABBA_M12	
22177	288855	ACSA_M21	
22178	288855	COCO_M03	
22179	288855	COCO_M05	
22180	288855	FAGR_M19	
22181	288855	THOC_M07	
22182	288855	THOC_M08	
22183	288855	THOC_M09	
22184	288855	THOC_M10	
22185	288856	ABBA_M12	
22186	288856	ACSA_M21	
22187	288856	ACSA_M24	0.0017250191668796335
22188	288856	COCO_M01	
22189	288856	COCO_M03	
22190	288856	COCO_M05	
22191	288856	FAGR_M19	
22192	288856	THOC_M07	
22193	288856	THOC_M08	
22194	288856	THOC_M09	
22195	288856	THOC_M10	
22196	288857	ABBA_M12	
22197	288857	ACSA_M25	
22198	288857	COCO_M05	
22199	288857	THOC_M07	
22200	288857	THOC_M08	
22201	288857	THOC_M09	
22202	288857	THOC_M10	
22203	288858	ABBA_M12	0.00016404199475065663
22204	288858	ABBA_M14	
22205	288858	ACSA_M21	
22206	288858	COCO_M01	
22207	288858	COCO_M03	
22208	288858	COCO_M05	0.000724447796298192
22209	288858	FAGR_M17	
22210	288858	FAGR_M19	
22211	288858	THOC_M08	
22212	288858	THOC_M09	0.0005973768596800109
22213	288858	THOC_M10	0.0004675196850393714
22214	288859	ABBA_M12	0.002434926928645449
22215	288859	ABBA_M13	
22216	288859	COCO_M01	
22217	288859	COCO_M03	
22218	288859	COCO_M05	0.002420460133636139
22219	288859	FAGR_M16	
22220	288859	FAGR_M17	
22221	288859	FAGR_M19	
22222	288859	THOC_M07	
22223	288859	THOC_M08	0.0032715747618540063
22224	288859	THOC_M09	0.0020508906759125305
22225	288859	THOC_M10	0.0019618089002512292
22226	288860	ABBA_M12	
22227	288860	ACSA_M21	
22228	288860	COCO_M03	
22229	288860	COCO_M05	
22230	288860	FAGR_M16	
22231	288860	FAGR_M17	
22232	288860	THOC_M07	
22233	288860	THOC_M08	
22234	288860	THOC_M09	0.000873675173743159
22235	288860	THOC_M10	
22236	288861	ABBA_M12	0.0017988609529101239
22237	288861	ACSA_M21	
22238	288861	COCO_M01	
22239	288861	COCO_M05	
22240	288861	FAGR_M16	
22241	288861	FAGR_M17	
22242	288861	THOC_M08	
22243	288861	THOC_M09	0.004508650723746126
22244	288861	THOC_M10	0.0031298674573723775
22245	288862	ABBA_M12	0.009252009229766777
22246	288862	ACSA_M21	0.0035235562455676445
22247	288862	ACSA_M24	
22248	288862	COCO_M01	
22249	288862	COCO_M05	0.0045694455571615444
22250	288862	FAGR_M17	
22251	288862	FAGR_M19	
22252	288862	THOC_M08	0.0067229614013536556
22253	288862	THOC_M09	0.0068085644303706415
22254	288862	THOC_M10	0.0079128309868717
22255	288863	ABBA_M12	0.002341478258654421
22256	288863	ACSA_M21	
22257	288863	COCO_M03	
22258	288863	COCO_M05	0.001674176346575173
22259	288863	FAGR_M17	
22260	288863	FAGR_M19	
22261	288863	THOC_M07	
22262	288863	THOC_M08	
22263	288863	THOC_M09	0.0023211977090249695
22264	288863	THOC_M10	0.0012166801936376965
22265	288864	ABBA_M12	0.0011939195772350509
22266	288864	ABBA_M13	
22267	288864	ABBA_M14	
22268	288864	ACSA_M21	
22269	288864	COCO_M01	
22270	288864	COCO_M02	
22271	288864	COCO_M03	
22272	288864	COCO_M05	0.0012905233353602864
22273	288864	FAGR_M16	
22274	288864	FAGR_M17	
22275	288864	FAGR_M19	
22276	288864	THOC_M07	
22277	288864	THOC_M08	
22278	288864	THOC_M09	0.0016635201968866946
22279	288864	THOC_M10	0.0016739008697087047
22280	288865	ABBA_M12	0.0014183888837543557
22281	288865	ACSA_M25	
22282	288865	COCO_M01	
22283	288865	COCO_M03	
22284	288865	COCO_M05	
22285	288865	FAGR_M16	
22286	288865	FAGR_M17	
22287	288865	FAGR_M19	
22288	288865	THOC_M07	
22289	288865	THOC_M08	0.0017150002977431083
22290	288865	THOC_M09	
22291	288865	THOC_M10	
22292	288866	ABBA_M12	0.0011433583685105035
22293	288866	ABBA_M13	
22294	288866	COCO_M01	
22295	288866	COCO_M02	
22296	288866	COCO_M03	
22297	288866	COCO_M05	0.0013724113724113787
22298	288866	FAGR_M16	
22299	288866	FAGR_M19	
22300	288866	THOC_M07	
22301	288866	THOC_M08	
22302	288866	THOC_M09	0.002046949876295482
22303	288866	THOC_M10	0.0015334281650071192
22304	288867	ABBA_M12	0.0027146694292140014
22305	288867	COCO_M05	
22306	288867	FAGR_M19	
22307	288867	THOC_M07	
22308	288867	THOC_M08	0.003275528555061858
22309	288867	THOC_M09	0.0023046395979075852
22310	288867	THOC_M10	0.004067418290857614
22311	288868	ABBA_M12	
22312	288868	ACSA_M21	
22313	288868	COCO_M01	
22314	288868	COCO_M05	
22315	288868	FAGR_M19	
22316	288868	THOC_M08	
22317	288868	THOC_M09	
22318	288868	THOC_M10	
22319	288869	ABBA_M12	0.00205382768458498
22320	288869	ABBA_M13	
22321	288869	ACSA_M21	
22322	288869	COCO_M01	0.0007441265722263629
22323	288869	COCO_M03	
22324	288869	COCO_M05	0.0014243346263348787
22325	288869	FAGR_M16	
22326	288869	FAGR_M17	
22327	288869	FAGR_M19	0.0005677089820899247
22328	288869	THOC_M07	0.00075723730844997
22329	288869	THOC_M08	0.0009351834528564958
22330	288869	THOC_M09	0.0014168512334125378
22331	288869	THOC_M10	0.0014135033275730886
22332	288870	ABBA_M12	0.0025562727174722947
22333	288870	ABBA_M14	
22334	288870	ACSA_M21	
22335	288870	COCO_M01	
22336	288870	COCO_M02	
22337	288870	COCO_M03	
22338	288870	COCO_M05	0.0030037996674584302
22339	288870	FAGR_M16	
22340	288870	FAGR_M17	
22341	288870	FAGR_M19	
22342	288870	THOC_M07	
22343	288870	THOC_M08	
22344	288870	THOC_M09	0.0009132762128986172
22345	288870	THOC_M10	0.0012397404076884041
22346	288872	ABBA_M12	
22347	288872	ABBA_M14	
22348	288872	COCO_M02	
22349	288872	COCO_M05	
22350	288872	FAGR_M16	
22351	288872	FAGR_M19	
22352	288872	THOC_M08	
22353	288872	THOC_M09	
22354	288872	THOC_M10	
22355	288873	ABBA_M12	0.0013967521550606763
22356	288873	ABBA_M13	
22357	288873	ABBA_M14	
22358	288873	COCO_M01	
22359	288873	COCO_M02	
22360	288873	COCO_M03	
22361	288873	COCO_M05	0.0018177419433715717
22362	288873	FAGR_M16	
22363	288873	FAGR_M17	0.0015042171099786997
22364	288873	FAGR_M19	
22365	288873	THOC_M07	
22366	288873	THOC_M08	
22367	288873	THOC_M09	0.0017983755719088042
22368	288873	THOC_M10	0.0016686522704279841
22369	288879	THOC_M10	
22370	288882	COCO_M03	
22371	288889	THOC_M08	
22372	288893	COCO_M05	
22373	288895	THOC_M08	
22374	288895	THOC_M10	
22375	288906	COCO_M03	
22376	288910	ABBA_M14	
22377	288916	THOC_M10	
22378	288919	THOC_M10	
22379	288920	THOC_M09	
22380	288920	THOC_M10	
22381	288922	THOC_M09	
22382	288924	THOC_M09	
22383	288924	THOC_M10	
22384	288925	THOC_M10	
22385	288926	ABBA_M12	0.002754468351478405
22386	288926	ABBA_M14	
22387	288926	ACSA_M21	
22388	288926	COCO_M01	
22389	288926	COCO_M03	
22390	288926	COCO_M05	
22391	288926	FAGR_M16	
22392	288926	FAGR_M17	
22393	288926	FAGR_M19	
22394	288926	THOC_M08	
22395	288926	THOC_M09	
22396	288926	THOC_M10	
22397	288927	ABBA_M12	0.001366618740264944
22398	288927	ACSA_M21	
22399	288927	COCO_M01	
22400	288927	COCO_M03	
22401	288927	COCO_M05	0.001383233192799974
22402	288927	FAGR_M16	
22403	288927	FAGR_M17	0.0007963474198343565
22404	288927	FAGR_M19	0.0012563429350432908
22405	288927	THOC_M07	
22406	288927	THOC_M08	
22407	288927	THOC_M09	0.001419649454796262
22408	288927	THOC_M10	0.0009237418282897761
22409	288928	ABBA_M12	0.001895208848147843
22410	288928	ACSA_M21	
22411	288928	ACSA_M25	
22412	288928	COCO_M01	
22413	288928	COCO_M02	
22414	288928	COCO_M03	
22415	288928	COCO_M05	0.0020245184534782986
22416	288928	FAGR_M16	
22417	288928	FAGR_M17	
22418	288928	FAGR_M19	
22419	288928	THOC_M07	
22420	288928	THOC_M08	0.0005924053424416694
22421	288928	THOC_M09	0.0018854500355679614
22422	288928	THOC_M10	0.0014125915631527715
22423	288929	ABBA_M12	
22424	288929	COCO_M01	
22425	288929	COCO_M05	
22426	288929	FAGR_M16	
22427	288929	FAGR_M17	
22428	288929	FAGR_M19	
22429	288929	THOC_M08	
22430	288929	THOC_M09	
22431	288929	THOC_M10	
22432	288930	ABBA_M12	0.0014982609076856345
22433	288930	ABBA_M13	
22434	288930	COCO_M01	
22435	288930	COCO_M02	
22436	288930	COCO_M05	
22437	288930	FAGR_M17	
22438	288930	FAGR_M19	
22439	288930	THOC_M07	
22440	288930	THOC_M08	
22441	288930	THOC_M09	
22442	288930	THOC_M10	
22443	288931	ABBA_M12	
22444	288931	ABBA_M14	
22445	288931	COCO_M05	
22446	288931	FAGR_M17	
22447	288931	FAGR_M19	
22448	288931	THOC_M07	
22449	288931	THOC_M08	0.001047375471927905
22450	288931	THOC_M09	0.0010841552476925898
22451	288931	THOC_M10	0.0006733961299140838
22452	288932	ABBA_M12	0.0023100133112306065
22453	288932	ACSA_M21	0.0008846499412537186
22454	288932	COCO_M01	
22455	288932	COCO_M03	
22456	288932	COCO_M05	0.00178519593613934
22457	288932	FAGR_M17	0.0026787790678432554
22458	288932	FAGR_M19	
22459	288932	THOC_M08	0.0012839120241152227
22460	288932	THOC_M09	0.0019427759196641542
22461	288932	THOC_M10	0.000981601639204307
22462	288933	ABBA_M12	0.0011239959575995663
22463	288933	ACSA_M21	0.00033143053216045786
22464	288933	ACSA_M25	
22465	288933	COCO_M01	0.0012550550439110672
22466	288933	COCO_M03	
22467	288933	COCO_M05	0.0012491949334478268
22468	288933	FAGR_M16	
22469	288933	FAGR_M17	
22470	288933	FAGR_M19	
22471	288933	THOC_M06	
22472	288933	THOC_M07	
22473	288933	THOC_M08	0.0004047351675088886
22474	288933	THOC_M09	0.0012088435071574246
22475	288933	THOC_M10	0.0010172059235783082
22476	288934	ABBA_M12	
22477	288934	COCO_M03	
22478	288934	COCO_M05	
22479	288934	FAGR_M17	
22480	288934	THOC_M08	
22481	288934	THOC_M09	
22482	288934	THOC_M10	0.0007623391431829303
22483	288935	ABBA_M12	
22484	288935	ACSA_M21	
22485	288935	COCO_M01	
22486	288935	COCO_M05	
22487	288935	THOC_M07	
22488	288935	THOC_M08	
22489	288935	THOC_M09	0.004304049650300513
22490	288935	THOC_M10	0.004051185071251139
22491	288936	ABBA_M12	0.0015783421999489447
22492	288936	ACSA_M25	
22493	288936	COCO_M01	
22494	288936	COCO_M03	
22495	288936	COCO_M05	0.0013810499973377344
22496	288936	FAGR_M16	
22497	288936	FAGR_M19	
22498	288936	THOC_M07	
22499	288936	THOC_M08	0.0028159758322380667
22500	288936	THOC_M09	0.0005945306467903431
22501	288936	THOC_M10	0.0007274001101125052
22502	288937	ABBA_M12	0.0
22503	288937	ACSA_M21	
22504	288937	COCO_M03	
22505	288937	COCO_M05	
22506	288937	FAGR_M16	
22507	288937	FAGR_M17	
22508	288937	FAGR_M19	
22509	288937	THOC_M07	
22510	288937	THOC_M08	8.196399998574498e-05
22511	288937	THOC_M09	0.0006058891342255114
22512	288937	THOC_M10	0.00017522595219121638
22513	288938	COCO_M05	
22514	288938	FAGR_M16	
22515	288938	THOC_M09	
22516	288939	ABBA_M12	0.0023212189243484653
22517	288939	ABBA_M13	
22518	288939	ABBA_M14	
22519	288939	ACSA_M21	
22520	288939	COCO_M01	
22521	288939	COCO_M05	0.0012157798342008908
22522	288939	FAGR_M17	
22523	288939	FAGR_M19	
22524	288939	THOC_M07	
22525	288939	THOC_M08	0.000770959093635993
22526	288939	THOC_M09	0.0030392034635371664
22527	288939	THOC_M10	0.001958790973062354
22528	288940	ABBA_M12	0.004508293283546182
22529	288940	ACSA_M21	
22530	288940	COCO_M01	
22531	288940	COCO_M02	
22532	288940	COCO_M03	
22533	288940	COCO_M05	0.002580185575840477
22534	288940	FAGR_M16	
22535	288940	FAGR_M17	
22536	288940	FAGR_M19	
22537	288940	THOC_M07	
22538	288940	THOC_M08	
22539	288940	THOC_M09	0.0029953217833701444
22540	288940	THOC_M10	0.003058981651104852
22541	288941	ABBA_M12	
22542	288941	ABBA_M13	0.0014336917562724058
22543	288941	ABBA_M14	
22544	288941	COCO_M01	
22545	288941	COCO_M03	
22546	288941	COCO_M05	
22547	288941	FAGR_M16	
22548	288941	FAGR_M19	
22549	288941	THOC_M08	
22550	288941	THOC_M09	0.0009437386569872987
22551	288941	THOC_M10	
22552	288942	ABBA_M12	
22553	288942	COCO_M05	
22554	288942	FAGR_M17	
22555	288942	THOC_M08	
22556	288942	THOC_M09	0.001979427081958442
22557	288942	THOC_M10	
22558	288943	ABBA_M12	
22559	288943	COCO_M05	
22560	288943	FAGR_M17	
22561	288943	FAGR_M19	
22562	288943	THOC_M08	
22563	288943	THOC_M09	
22564	288943	THOC_M10	
22565	288944	ABBA_M12	
22566	288944	ABBA_M14	
22567	288944	ACSA_M25	
22568	288944	COCO_M05	
22569	288944	FAGR_M17	
22570	288944	FAGR_M19	
22571	288944	THOC_M08	
22572	288944	THOC_M09	0.001974653365957718
22573	288944	THOC_M10	0.002032483919413524
22574	288945	ABBA_M12	
22575	288945	ABBA_M13	
22576	288945	ABBA_M14	
22577	288945	ACSA_M21	
22578	288945	COCO_M01	
22579	288945	COCO_M02	
22580	288945	COCO_M03	
22581	288945	COCO_M05	
22582	288945	FAGR_M16	
22583	288945	FAGR_M17	0.0005844155844155853
22584	288945	FAGR_M19	
22585	288945	THOC_M07	
22586	288945	THOC_M08	
22587	288945	THOC_M09	0.0011202986603061783
22588	288945	THOC_M10	0.0
22589	288947	THOC_M10	
22590	288950	ABBA_M11	
22591	288950	ACSA_M25	
22592	288950	THOC_M09	
22593	288951	COCO_M02	
22594	288953	ABBA_M14	
22595	288953	COCO_M03	
22596	288953	FAGR_M17	
22597	288953	THOC_M10	
22598	288955	ABBA_M12	
22599	288955	ACSA_M21	
22600	288955	COCO_M05	
22601	288955	FAGR_M16	
22602	288955	THOC_M07	
22603	288955	THOC_M09	0.0013663563061525386
22604	288955	THOC_M10	0.0045296369518404815
22605	288956	ABBA_M12	
22606	288956	ACSA_M21	
22607	288956	COCO_M05	
22608	288956	FAGR_M17	
22609	288956	FAGR_M19	
22610	288956	THOC_M08	
22611	288956	THOC_M09	
22612	288957	ABBA_M12	
22613	288957	ACSA_M21	
22614	288957	COCO_M01	
22615	288957	COCO_M05	
22616	288957	FAGR_M16	
22617	288957	THOC_M08	
22618	288957	THOC_M09	
22619	288957	THOC_M10	
22620	288958	ABBA_M12	
22621	288958	ACSA_M21	
22622	288958	COCO_M05	
22623	288958	THOC_M08	
22624	288958	THOC_M09	
22625	288958	THOC_M10	
22626	288959	ABBA_M12	
22627	288959	ACSA_M21	
22628	288959	COCO_M03	
22629	288959	COCO_M05	0.006608083364057294
22630	288959	FAGR_M16	
22631	288959	THOC_M08	
22632	288959	THOC_M09	
22633	288959	THOC_M10	
22634	288960	ABBA_M12	
22635	288960	COCO_M01	
22636	288960	COCO_M05	
22637	288960	FAGR_M16	
