	corresponding_gene_call	sample_id	num_SCVs
32922	381861	COCO_M03	1
32923	381861	COCO_M05	1
32924	381861	FAGR_M16	1
32925	381861	FAGR_M19	2
32926	381861	THOC_M09	4
32927	381861	THOC_M10	1
32928	381862	ABBA_M12	2
32929	381862	ACSA_M21	3
32930	381862	ACSA_M24	1
32931	381862	COCO_M05	2
32932	381862	FAGR_M16	1
32933	381862	FAGR_M19	1
32934	381862	THOC_M07	1
32935	381862	THOC_M08	3
32936	381862	THOC_M09	23
32937	381862	THOC_M10	4
32938	381863	ABBA_M12	7
32939	381863	COCO_M03	1
32940	381863	COCO_M05	14
32941	381863	FAGR_M17	5
32942	381863	FAGR_M19	1
32943	381863	THOC_M07	2
32944	381863	THOC_M08	6
32945	381863	THOC_M09	13
32946	381863	THOC_M10	16
32947	381864	ABBA_M12	7
32948	381864	COCO_M03	1
32949	381864	COCO_M05	6
32950	381864	FAGR_M16	2
32951	381864	FAGR_M17	6
32952	381864	FAGR_M19	4
32953	381864	THOC_M07	1
32954	381864	THOC_M08	1
32955	381864	THOC_M09	19
32956	381864	THOC_M10	5
32957	381865	ABBA_M12	7
32958	381865	ABBA_M14	1
32959	381865	ACSA_M21	1
32960	381865	COCO_M05	7
32961	381865	FAGR_M16	2
32962	381865	FAGR_M19	1
32963	381865	THOC_M07	3
32964	381865	THOC_M08	4
32965	381865	THOC_M09	7
32966	381865	THOC_M10	5
32967	381866	ABBA_M12	9
32968	381866	ACSA_M21	6
32969	381866	COCO_M01	1
32970	381866	COCO_M03	3
32971	381866	COCO_M05	13
32972	381866	FAGR_M19	1
32973	381866	THOC_M07	2
32974	381866	THOC_M08	3
32975	381866	THOC_M09	7
32976	381866	THOC_M10	7
32977	381867	ABBA_M12	3
32978	381867	ACSA_M21	1
32979	381867	COCO_M01	2
32980	381867	COCO_M03	2
32981	381867	COCO_M05	3
32982	381867	FAGR_M19	2
32983	381867	THOC_M07	1
32984	381867	THOC_M08	4
32985	381867	THOC_M09	4
32986	381867	THOC_M10	4
32987	381868	ABBA_M12	9
32988	381868	COCO_M03	1
32989	381868	COCO_M05	10
32990	381868	FAGR_M17	4
32991	381868	FAGR_M19	1
32992	381868	THOC_M07	1
32993	381868	THOC_M08	9
32994	381868	THOC_M09	10
32995	381868	THOC_M10	11
32996	381869	ABBA_M12	4
32997	381869	FAGR_M16	3
32998	381869	THOC_M07	2
32999	381869	THOC_M09	9
33000	381869	THOC_M10	3
33001	381870	ABBA_M12	10
33002	381870	ACSA_M21	1
33003	381870	COCO_M01	2
33004	381870	COCO_M03	3
33005	381870	COCO_M05	4
33006	381870	FAGR_M17	8
33007	381870	FAGR_M19	3
33008	381870	THOC_M08	2
33009	381870	THOC_M09	18
33010	381870	THOC_M10	7
33011	381871	ABBA_M12	7
33012	381871	COCO_M01	1
33013	381871	COCO_M03	1
33014	381871	COCO_M05	2
33015	381871	FAGR_M16	3
33016	381871	THOC_M07	1
33017	381871	THOC_M08	1
33018	381871	THOC_M09	4
33019	381871	THOC_M10	3
33020	381872	ABBA_M12	15
33021	381872	ABBA_M13	1
33022	381872	ABBA_M14	15
33023	381872	ACSA_M21	2
33024	381872	COCO_M02	3
33025	381872	COCO_M03	2
33026	381872	COCO_M05	12
33027	381872	FAGR_M17	9
33028	381872	FAGR_M19	5
33029	381872	THOC_M08	7
33030	381872	THOC_M09	19
33031	381872	THOC_M10	7
33032	381873	ABBA_M12	6
33033	381873	ACSA_M21	3
33034	381873	COCO_M02	3
33035	381873	COCO_M05	1
33036	381873	FAGR_M16	1
33037	381873	THOC_M07	1
33038	381873	THOC_M08	3
33039	381873	THOC_M09	6
33040	381873	THOC_M10	5
33041	381874	ABBA_M12	51
33042	381874	ABBA_M13	1
33043	381874	ABBA_M14	5
33044	381874	ACSA_M21	3
33045	381874	COCO_M01	8
33046	381874	COCO_M03	3
33047	381874	COCO_M04	2
33048	381874	COCO_M05	45
33049	381874	FAGR_M16	3
33050	381874	FAGR_M17	25
33051	381874	FAGR_M19	3
33052	381874	THOC_M07	16
33053	381874	THOC_M08	27
33054	381874	THOC_M09	49
33055	381874	THOC_M10	61
33056	381875	ABBA_M12	11
33057	381875	ACSA_M21	6
33058	381875	ACSA_M24	1
33059	381875	COCO_M01	2
33060	381875	COCO_M03	3
33061	381875	COCO_M05	9
33062	381875	FAGR_M16	3
33063	381875	FAGR_M19	3
33064	381875	THOC_M08	7
33065	381875	THOC_M09	8
33066	381875	THOC_M10	14
33067	381876	ABBA_M12	3
33068	381876	COCO_M02	1
33069	381876	COCO_M05	4
33070	381876	FAGR_M16	1
33071	381876	FAGR_M17	3
33072	381876	FAGR_M19	2
33073	381876	THOC_M08	5
33074	381876	THOC_M09	6
33075	381876	THOC_M10	1
33076	381877	ABBA_M12	1
33077	381877	ACSA_M21	1
33078	381877	COCO_M05	1
33079	381877	THOC_M08	1
33080	381877	THOC_M09	1
33081	381877	THOC_M10	1
33082	381878	ABBA_M12	6
33083	381878	ACSA_M21	2
33084	381878	COCO_M01	4
33085	381878	COCO_M03	11
33086	381878	COCO_M05	7
33087	381878	FAGR_M16	3
33088	381878	FAGR_M17	2
33089	381878	THOC_M07	2
33090	381878	THOC_M08	3
33091	381878	THOC_M09	11
33092	381878	THOC_M10	15
33093	381879	ABBA_M12	17
33094	381879	ACSA_M21	6
33095	381879	COCO_M01	7
33096	381879	COCO_M02	5
33097	381879	COCO_M03	3
33098	381879	COCO_M05	17
33099	381879	FAGR_M16	5
33100	381879	FAGR_M17	11
33101	381879	FAGR_M19	15
33102	381879	THOC_M07	1
33103	381879	THOC_M08	11
33104	381879	THOC_M09	22
33105	381879	THOC_M10	14
33106	381880	ABBA_M12	17
33107	381880	ACSA_M21	1
33108	381880	ACSA_M24	5
33109	381880	COCO_M01	6
33110	381880	COCO_M02	6
33111	381880	COCO_M05	12
33112	381880	FAGR_M16	3
33113	381880	FAGR_M17	26
33114	381880	FAGR_M19	2
33115	381880	THOC_M07	7
33116	381880	THOC_M08	14
33117	381880	THOC_M09	41
33118	381880	THOC_M10	32
33119	381881	COCO_M05	2
33120	381881	THOC_M07	1
33121	381881	THOC_M09	2
33122	381881	THOC_M10	1
33123	381882	ABBA_M12	3
33124	381883	ABBA_M12	2
33125	381883	COCO_M03	1
33126	381883	COCO_M05	2
33127	381883	FAGR_M16	1
33128	381883	THOC_M08	2
33129	381883	THOC_M09	2
33130	381883	THOC_M10	2
33131	381884	ABBA_M12	12
33132	381884	ACSA_M21	2
33133	381884	COCO_M01	9
33134	381884	COCO_M05	15
33135	381884	FAGR_M16	8
33136	381884	FAGR_M17	1
33137	381884	FAGR_M19	2
33138	381884	THOC_M07	1
33139	381884	THOC_M08	9
33140	381884	THOC_M09	14
33141	381884	THOC_M10	13
33142	381885	ABBA_M12	2
33143	381885	ABBA_M13	1
33144	381885	ABBA_M14	1
33145	381885	COCO_M05	3
33146	381885	FAGR_M17	1
33147	381885	THOC_M08	3
33148	381885	THOC_M09	17
33149	381885	THOC_M10	6
33150	381886	ABBA_M12	14
33151	381886	COCO_M01	2
33152	381886	COCO_M03	2
33153	381886	COCO_M05	4
33154	381886	FAGR_M16	3
33155	381886	FAGR_M19	4
33156	381886	THOC_M08	2
33157	381886	THOC_M09	9
33158	381886	THOC_M10	6
33159	381887	ABBA_M12	19
33160	381887	ABBA_M13	1
33161	381887	ABBA_M14	7
33162	381887	COCO_M01	2
33163	381887	COCO_M03	2
33164	381887	COCO_M05	20
33165	381887	FAGR_M16	2
33166	381887	FAGR_M17	7
33167	381887	FAGR_M19	3
33168	381887	THOC_M07	8
33169	381887	THOC_M08	13
33170	381887	THOC_M09	28
33171	381887	THOC_M10	18
33172	381888	ABBA_M12	17
33173	381888	ABBA_M14	1
33174	381888	ACSA_M24	3
33175	381888	COCO_M01	2
33176	381888	COCO_M03	1
33177	381888	COCO_M05	16
33178	381888	FAGR_M16	3
33179	381888	FAGR_M17	5
33180	381888	FAGR_M19	2
33181	381888	THOC_M08	7
33182	381888	THOC_M09	9
33183	381888	THOC_M10	7
33184	381889	ABBA_M12	20
33185	381889	COCO_M01	6
33186	381889	COCO_M02	14
33187	381889	COCO_M03	12
33188	381889	COCO_M05	33
33189	381889	FAGR_M19	2
33190	381889	THOC_M08	1
33191	381889	THOC_M09	23
33192	381889	THOC_M10	15
33193	381890	ABBA_M12	20
33194	381890	ACSA_M21	8
33195	381890	COCO_M05	12
33196	381890	FAGR_M16	4
33197	381890	FAGR_M17	3
33198	381890	FAGR_M19	1
33199	381890	THOC_M08	4
33200	381890	THOC_M09	14
33201	381890	THOC_M10	18
33202	381891	ABBA_M12	19
33203	381891	ABBA_M14	1
33204	381891	COCO_M01	3
33205	381891	COCO_M02	2
33206	381891	COCO_M03	3
33207	381891	COCO_M05	14
33208	381891	FAGR_M17	4
33209	381891	FAGR_M19	4
33210	381891	THOC_M07	4
33211	381891	THOC_M08	22
33212	381891	THOC_M09	22
33213	381891	THOC_M10	19
33214	381892	ABBA_M12	10
33215	381892	COCO_M01	5
33216	381892	COCO_M02	8
33217	381892	COCO_M05	7
33218	381892	FAGR_M16	2
33219	381892	FAGR_M19	2
33220	381892	THOC_M07	1
33221	381892	THOC_M08	10
33222	381892	THOC_M09	13
33223	381892	THOC_M10	15
33224	381893	ABBA_M12	23
33225	381893	ABBA_M14	1
33226	381893	ACSA_M21	6
33227	381893	COCO_M01	10
33228	381893	COCO_M02	13
33229	381893	COCO_M03	2
33230	381893	COCO_M05	20
33231	381893	FAGR_M16	2
33232	381893	FAGR_M17	8
33233	381893	FAGR_M19	7
33234	381893	THOC_M07	5
33235	381893	THOC_M08	16
33236	381893	THOC_M09	57
33237	381893	THOC_M10	20
33238	381894	ABBA_M12	30
33239	381894	ABBA_M14	16
33240	381894	ACSA_M21	7
33241	381894	ACSA_M25	5
33242	381894	COCO_M01	14
33243	381894	COCO_M02	15
33244	381894	COCO_M03	28
33245	381894	COCO_M05	24
33246	381894	FAGR_M17	2
33247	381894	THOC_M07	19
33248	381894	THOC_M08	5
33249	381894	THOC_M09	31
33250	381894	THOC_M10	11
33251	381895	ABBA_M12	6
33252	381895	ABBA_M13	1
33253	381895	ABBA_M14	2
33254	381895	ACSA_M24	3
33255	381895	COCO_M01	3
33256	381895	COCO_M03	4
33257	381895	COCO_M05	5
33258	381895	THOC_M09	8
33259	381896	ABBA_M12	4
33260	381896	ABBA_M13	15
33261	381896	COCO_M01	2
33262	381896	COCO_M03	1
33263	381896	COCO_M05	3
33264	381896	FAGR_M19	9
33265	381896	THOC_M07	2
33266	381896	THOC_M08	8
33267	381896	THOC_M09	2
33268	381896	THOC_M10	4
33269	381897	ABBA_M12	4
33270	381897	ABBA_M13	1
33271	381897	ABBA_M14	2
33272	381897	ACSA_M21	1
33273	381897	COCO_M01	3
33274	381897	COCO_M05	2
33275	381897	FAGR_M19	2
33276	381897	THOC_M07	2
33277	381897	THOC_M08	1
33278	381897	THOC_M10	4
33279	381898	ABBA_M12	1
33280	381898	COCO_M01	1
33281	381898	THOC_M09	3
33282	381899	ABBA_M12	3
33283	381899	ACSA_M21	2
33284	381899	COCO_M05	2
33285	381899	FAGR_M17	9
33286	381899	THOC_M08	2
33287	381899	THOC_M09	3
33288	381899	THOC_M10	4
33289	381900	ABBA_M12	1
33290	381900	ACSA_M21	2
33291	381900	COCO_M05	1
33292	381900	FAGR_M16	1
33293	381900	FAGR_M17	4
33294	381900	THOC_M08	1
33295	381900	THOC_M10	2
33296	381901	ABBA_M12	5
33297	381901	ABBA_M14	2
33298	381901	ACSA_M21	5
33299	381901	COCO_M01	6
33300	381901	COCO_M05	4
33301	381901	FAGR_M16	2
33302	381901	FAGR_M17	4
33303	381901	FAGR_M19	1
33304	381901	THOC_M07	1
33305	381901	THOC_M08	11
33306	381901	THOC_M09	19
33307	381901	THOC_M10	17
33308	381902	ABBA_M12	14
33309	381902	ABBA_M13	6
33310	381902	ABBA_M14	1
33311	381902	ACSA_M21	2
33312	381902	COCO_M01	1
33313	381902	COCO_M03	6
33314	381902	COCO_M05	3
33315	381902	FAGR_M17	1
33316	381902	FAGR_M19	5
33317	381902	THOC_M08	11
33318	381902	THOC_M09	9
33319	381902	THOC_M10	12
33320	381903	ABBA_M12	2
33321	381903	ABBA_M13	2
33322	381903	ACSA_M21	5
33323	381903	COCO_M01	2
33324	381903	COCO_M03	2
33325	381903	COCO_M05	2
33326	381903	FAGR_M17	1
33327	381903	THOC_M08	2
33328	381903	THOC_M09	2
33329	381903	THOC_M10	1
33330	381904	ABBA_M12	1
33331	381904	COCO_M01	1
33332	381904	THOC_M09	10
33333	381905	ABBA_M12	5
33334	381905	ACSA_M21	16
33335	381905	COCO_M01	3
33336	381905	COCO_M03	1
33337	381905	COCO_M05	7
33338	381905	FAGR_M16	11
33339	381905	FAGR_M17	14
33340	381905	FAGR_M19	14
33341	381905	THOC_M07	1
33342	381905	THOC_M08	3
33343	381905	THOC_M09	8
33344	381905	THOC_M10	4
33345	381906	ABBA_M12	17
33346	381906	ABBA_M13	3
33347	381906	ACSA_M21	2
33348	381906	ACSA_M24	8
33349	381906	ACSA_M25	4
33350	381906	COCO_M01	5
33351	381906	COCO_M02	4
33352	381906	COCO_M03	12
33353	381906	COCO_M05	17
33354	381906	FAGR_M16	8
33355	381906	FAGR_M17	5
33356	381906	FAGR_M19	1
33357	381906	THOC_M07	5
33358	381906	THOC_M08	5
33359	381906	THOC_M09	6
33360	381906	THOC_M10	6
33361	381907	ABBA_M12	12
33362	381907	ABBA_M14	1
33363	381907	ACSA_M25	3
33364	381907	COCO_M01	3
33365	381907	COCO_M03	14
33366	381907	COCO_M05	5
33367	381907	FAGR_M16	11
33368	381907	FAGR_M17	30
33369	381907	THOC_M07	2
33370	381907	THOC_M08	2
33371	381907	THOC_M09	8
33372	381907	THOC_M10	5
33373	381908	ABBA_M12	2
33374	381908	COCO_M05	2
33375	381908	FAGR_M16	11
33376	381908	FAGR_M17	6
33377	381908	FAGR_M19	1
33378	381908	THOC_M08	1
33379	381908	THOC_M09	1
33380	381908	THOC_M10	2
33381	381909	ABBA_M12	5
33382	381909	ABBA_M13	6
33383	381909	ACSA_M21	1
33384	381909	COCO_M05	3
33385	381909	FAGR_M16	3
33386	381909	FAGR_M17	2
33387	381909	THOC_M07	2
33388	381909	THOC_M09	1
33389	381909	THOC_M10	3
33390	381910	ABBA_M12	36
33391	381910	ABBA_M14	10
33392	381910	ACSA_M21	3
33393	381910	COCO_M01	3
33394	381910	COCO_M02	9
33395	381910	COCO_M03	4
33396	381910	COCO_M05	11
33397	381910	FAGR_M16	7
33398	381910	FAGR_M17	14
33399	381910	FAGR_M19	6
33400	381910	THOC_M06	8
33401	381910	THOC_M07	8
33402	381910	THOC_M08	15
33403	381910	THOC_M09	29
33404	381910	THOC_M10	14
33405	381911	ABBA_M12	8
33406	381911	ACSA_M21	4
33407	381911	ACSA_M25	1
33408	381911	COCO_M03	3
33409	381911	COCO_M05	7
33410	381911	FAGR_M16	1
33411	381911	FAGR_M17	3
33412	381911	FAGR_M19	2
33413	381911	THOC_M10	2
33414	381912	ABBA_M12	15
33415	381912	ABBA_M13	14
33416	381912	ACSA_M21	1
33417	381912	COCO_M03	3
33418	381912	COCO_M05	4
33419	381912	FAGR_M16	1
33420	381912	FAGR_M17	1
33421	381912	THOC_M08	11
33422	381912	THOC_M09	24
33423	381912	THOC_M10	6
33424	381913	ABBA_M12	6
33425	381913	ABBA_M13	2
33426	381913	ABBA_M14	4
33427	381913	COCO_M01	7
33428	381913	COCO_M03	4
33429	381913	COCO_M05	7
33430	381913	FAGR_M16	8
33431	381913	FAGR_M17	4
33432	381913	FAGR_M19	4
33433	381913	THOC_M07	2
33434	381913	THOC_M08	7
33435	381913	THOC_M09	3
33436	381913	THOC_M10	6
33437	381914	ABBA_M12	2
33438	381914	ABBA_M14	1
33439	381914	ACSA_M21	4
33440	381914	COCO_M01	3
33441	381914	COCO_M02	2
33442	381914	COCO_M05	4
33443	381914	FAGR_M17	1
33444	381914	FAGR_M19	2
33445	381914	THOC_M07	1
33446	381914	THOC_M08	1
33447	381915	ABBA_M12	2
33448	381915	ABBA_M14	1
33449	381915	ACSA_M21	1
33450	381915	ACSA_M24	1
33451	381915	COCO_M01	1
33452	381915	COCO_M05	2
33453	381915	FAGR_M17	1
33454	381915	THOC_M08	1
33455	381915	THOC_M09	1
33456	381915	THOC_M10	1
33457	381916	ABBA_M12	1
33458	381916	THOC_M08	1
33459	381916	THOC_M09	2
33460	381916	THOC_M10	11
33461	381917	COCO_M01	1
33462	381917	THOC_M08	12
33463	381917	THOC_M09	16
33464	381917	THOC_M10	4
33465	381919	ABBA_M12	2
33466	381919	ACSA_M21	1
33467	381919	COCO_M05	4
33468	381919	FAGR_M17	1
33469	381919	THOC_M08	2
33470	381919	THOC_M09	2
33471	381919	THOC_M10	1
33472	381920	ABBA_M12	10
33473	381920	ABBA_M13	1
33474	381920	ABBA_M14	1
33475	381920	ACSA_M21	1
33476	381920	COCO_M01	2
33477	381920	COCO_M05	2
33478	381920	FAGR_M16	1
33479	381920	FAGR_M17	2
33480	381920	THOC_M08	3
33481	381920	THOC_M09	12
33482	381920	THOC_M10	9
33483	381921	ABBA_M12	11
33484	381921	ACSA_M25	1
33485	381921	COCO_M01	9
33486	381921	COCO_M02	1
33487	381921	COCO_M03	3
33488	381921	COCO_M05	17
33489	381921	FAGR_M17	9
33490	381921	FAGR_M19	4
33491	381921	THOC_M07	3
33492	381921	THOC_M08	10
33493	381921	THOC_M09	8
33494	381921	THOC_M10	12
33495	381922	ABBA_M12	10
33496	381922	COCO_M01	1
33497	381922	COCO_M02	2
33498	381922	COCO_M05	12
33499	381922	FAGR_M16	5
33500	381922	FAGR_M17	8
33501	381922	THOC_M08	4
33502	381922	THOC_M09	12
33503	381922	THOC_M10	16
33504	381923	ABBA_M12	2
33505	381923	COCO_M01	3
33506	381923	COCO_M03	1
33507	381923	COCO_M05	4
33508	381923	FAGR_M16	3
33509	381923	FAGR_M19	6
33510	381923	THOC_M07	6
33511	381923	THOC_M08	4
33512	381923	THOC_M09	9
33513	381923	THOC_M10	10
33514	381924	ABBA_M12	4
33515	381924	ABBA_M13	1
33516	381924	ACSA_M21	3
33517	381924	COCO_M01	17
33518	381924	COCO_M05	6
33519	381924	FAGR_M16	2
33520	381924	THOC_M07	1
33521	381924	THOC_M08	3
33522	381924	THOC_M09	12
33523	381924	THOC_M10	10
33524	381925	ABBA_M12	7
33525	381925	ABBA_M14	1
33526	381925	COCO_M05	5
33527	381925	FAGR_M16	8
33528	381925	FAGR_M19	1
33529	381925	THOC_M07	2
33530	381925	THOC_M08	5
33531	381925	THOC_M09	6
33532	381925	THOC_M10	6
33533	381926	ABBA_M12	6
33534	381926	COCO_M03	1
33535	381926	COCO_M05	2
33536	381926	THOC_M07	2
33537	381926	THOC_M08	2
33538	381926	THOC_M09	13
33539	381926	THOC_M10	6
33540	381927	ABBA_M12	3
33541	381927	COCO_M01	1
33542	381927	COCO_M05	1
33543	381927	FAGR_M16	2
33544	381927	FAGR_M19	2
33545	381927	THOC_M07	2
33546	381927	THOC_M08	5
33547	381927	THOC_M09	6
33548	381927	THOC_M10	10
33549	381928	ABBA_M12	6
33550	381928	ABBA_M14	3
33551	381928	ACSA_M21	2
33552	381928	ACSA_M25	1
33553	381928	COCO_M01	2
33554	381928	COCO_M03	6
33555	381928	COCO_M05	7
33556	381928	FAGR_M16	1
33557	381928	FAGR_M17	2
33558	381928	FAGR_M19	3
33559	381928	THOC_M07	2
33560	381928	THOC_M08	6
33561	381928	THOC_M09	7
33562	381928	THOC_M10	7
33563	381929	ABBA_M12	5
33564	381929	COCO_M03	1
33565	381929	COCO_M05	9
33566	381929	THOC_M07	3
33567	381929	THOC_M08	8
33568	381929	THOC_M09	8
33569	381929	THOC_M10	10
33570	381930	ABBA_M12	24
33571	381930	ABBA_M14	2
33572	381930	COCO_M01	3
33573	381930	COCO_M02	1
33574	381930	COCO_M05	19
33575	381930	FAGR_M16	6
33576	381930	FAGR_M17	6
33577	381930	FAGR_M19	1
33578	381930	THOC_M07	13
33579	381930	THOC_M08	10
33580	381930	THOC_M09	26
33581	381930	THOC_M10	22
33582	381931	ABBA_M12	12
33583	381931	ABBA_M14	1
33584	381931	ACSA_M21	1
33585	381931	COCO_M03	3
33586	381931	COCO_M05	6
33587	381931	FAGR_M19	1
33588	381931	THOC_M08	4
33589	381931	THOC_M09	13
33590	381931	THOC_M10	13
33591	381932	ABBA_M12	7
33592	381932	ABBA_M13	2
33593	381932	ABBA_M14	1
33594	381932	ACSA_M21	1
33595	381932	ACSA_M25	1
33596	381932	COCO_M03	1
33597	381932	COCO_M05	7
33598	381932	FAGR_M16	6
33599	381932	FAGR_M17	13
33600	381932	FAGR_M19	1
33601	381932	THOC_M07	2
33602	381932	THOC_M08	2
33603	381932	THOC_M09	9
33604	381932	THOC_M10	15
33605	381933	ABBA_M12	12
33606	381933	ABBA_M14	1
33607	381933	COCO_M03	3
33608	381933	COCO_M05	9
33609	381933	FAGR_M16	5
33610	381933	THOC_M07	3
33611	381933	THOC_M08	5
33612	381933	THOC_M09	8
33613	381933	THOC_M10	21
33614	381934	ABBA_M12	5
33615	381934	COCO_M03	2
33616	381934	COCO_M05	5
33617	381934	FAGR_M16	2
33618	381934	THOC_M07	5
33619	381934	THOC_M08	4
33620	381934	THOC_M09	11
33621	381934	THOC_M10	5
33622	381935	ABBA_M12	4
33623	381935	COCO_M03	2
33624	381935	COCO_M05	1
33625	381935	FAGR_M16	2
33626	381935	FAGR_M19	3
33627	381935	THOC_M08	2
33628	381935	THOC_M09	4
33629	381935	THOC_M10	6
33630	381936	ABBA_M12	15
33631	381936	ABBA_M14	1
33632	381936	ACSA_M21	5
33633	381936	COCO_M01	16
33634	381936	COCO_M02	1
33635	381936	COCO_M03	1
33636	381936	COCO_M05	20
33637	381936	FAGR_M16	3
33638	381936	FAGR_M17	14
33639	381936	FAGR_M19	7
33640	381936	THOC_M07	1
33641	381936	THOC_M08	1
33642	381936	THOC_M09	16
33643	381936	THOC_M10	16
33644	381937	ABBA_M12	30
33645	381937	ABBA_M13	1
33646	381937	ABBA_M14	4
33647	381937	COCO_M01	13
33648	381937	COCO_M03	3
33649	381937	COCO_M05	25
33650	381937	FAGR_M16	11
33651	381937	FAGR_M17	5
33652	381937	FAGR_M19	3
33653	381937	THOC_M07	2
33654	381937	THOC_M08	9
33655	381937	THOC_M09	11
33656	381937	THOC_M10	23
33657	381938	ABBA_M12	35
33658	381938	ACSA_M21	6
33659	381938	ACSA_M24	2
33660	381938	COCO_M01	1
33661	381938	COCO_M03	3
33662	381938	COCO_M05	16
33663	381938	FAGR_M16	1
33664	381938	FAGR_M17	13
33665	381938	FAGR_M19	9
33666	381938	THOC_M07	9
33667	381938	THOC_M08	7
33668	381938	THOC_M09	40
33669	381938	THOC_M10	22
33670	381939	ABBA_M12	16
33671	381939	COCO_M05	4
33672	381939	FAGR_M16	1
33673	381939	THOC_M08	14
33674	381939	THOC_M09	9
33675	381939	THOC_M10	6
33676	381940	ABBA_M12	8
33677	381940	ACSA_M21	1
33678	381940	COCO_M01	1
33679	381940	COCO_M05	3
33680	381940	FAGR_M17	1
33681	381940	THOC_M07	1
33682	381940	THOC_M09	3
33683	381940	THOC_M10	3
33684	381941	ABBA_M12	6
33685	381941	ACSA_M21	1
33686	381941	ACSA_M25	3
33687	381941	COCO_M05	4
33688	381941	FAGR_M16	1
33689	381941	FAGR_M17	2
33690	381941	THOC_M08	1
33691	381941	THOC_M09	4
33692	381941	THOC_M10	3
33693	381944	ABBA_M12	23
33694	381944	ABBA_M13	1
33695	381944	ABBA_M14	3
33696	381944	ACSA_M24	1
33697	381944	ACSA_M25	5
33698	381944	COCO_M01	10
33699	381944	COCO_M02	12
33700	381944	COCO_M03	18
33701	381944	COCO_M05	28
33702	381944	FAGR_M16	4
33703	381944	FAGR_M17	9
33704	381944	FAGR_M19	8
33705	381944	FAGR_M20	1
33706	381944	THOC_M07	5
33707	381944	THOC_M08	24
33708	381944	THOC_M09	31
33709	381944	THOC_M10	27
33710	381945	ABBA_M12	8
33711	381945	ACSA_M21	5
33712	381945	COCO_M01	2
33713	381945	COCO_M05	1
33714	381945	FAGR_M16	5
33715	381945	FAGR_M17	2
33716	381945	THOC_M07	14
33717	381945	THOC_M08	5
33718	381945	THOC_M09	8
33719	381945	THOC_M10	6
33720	381946	ABBA_M12	4
33721	381946	ACSA_M21	2
33722	381946	COCO_M01	2
33723	381946	COCO_M05	2
33724	381946	FAGR_M17	1
33725	381946	FAGR_M19	2
33726	381946	THOC_M07	1
33727	381946	THOC_M08	11
33728	381946	THOC_M09	3
33729	381946	THOC_M10	5
33730	381947	ABBA_M12	1
33731	381947	COCO_M02	1
33732	381947	COCO_M03	1
33733	381947	COCO_M05	1
33734	381947	FAGR_M16	2
33735	381947	THOC_M08	1
33736	381947	THOC_M09	1
33737	381947	THOC_M10	5
33738	381948	ABBA_M12	12
33739	381948	ACSA_M21	16
33740	381948	ACSA_M24	1
33741	381948	COCO_M02	3
33742	381948	THOC_M09	6
33743	381948	THOC_M10	1
33744	381949	ABBA_M12	1
33745	381949	ACSA_M21	4
33746	381949	FAGR_M16	1
33747	381949	THOC_M07	1
33748	381949	THOC_M08	2
33749	381949	THOC_M09	12
33750	381949	THOC_M10	6
33751	381950	ABBA_M12	5
33752	381950	COCO_M03	1
33753	381950	FAGR_M17	1
33754	381950	THOC_M10	1
33755	381952	ABBA_M14	1
33756	381952	COCO_M05	1
33757	381952	FAGR_M16	1
33758	381952	THOC_M08	6
33759	381952	THOC_M09	4
33760	381952	THOC_M10	8
33761	381953	COCO_M05	1
33762	381953	THOC_M07	1
33763	381953	THOC_M08	3
33764	381953	THOC_M09	5
33765	381953	THOC_M10	5
33766	381954	ABBA_M12	3
33767	381954	COCO_M01	1
33768	381954	COCO_M05	2
33769	381954	THOC_M07	4
33770	381954	THOC_M08	2
33771	381954	THOC_M09	10
33772	381954	THOC_M10	4
33773	381955	ABBA_M12	2
33774	381955	COCO_M01	1
33775	381955	COCO_M05	3
33776	381955	THOC_M07	1
33777	381955	THOC_M09	3
33778	381955	THOC_M10	8
33779	381956	THOC_M09	9
33780	381956	THOC_M10	1
33781	381957	THOC_M09	1
33782	381957	THOC_M10	7
33783	381958	COCO_M03	2
33784	381958	THOC_M10	1
33785	381959	THOC_M09	1
33786	381959	THOC_M10	1
33787	381960	THOC_M09	3
33788	381960	THOC_M10	2
33789	381961	ABBA_M12	1
33790	381961	THOC_M08	1
33791	381961	THOC_M09	1
33792	381961	THOC_M10	2
33793	381962	COCO_M05	3
33794	381962	FAGR_M16	1
33795	381962	THOC_M09	4
33796	381963	ABBA_M12	1
33797	381963	COCO_M05	1
33798	381963	THOC_M08	1
33799	381963	THOC_M09	1
33800	381963	THOC_M10	1
33801	381964	ABBA_M12	8
33802	381964	COCO_M01	1
33803	381964	COCO_M05	2
33804	381964	FAGR_M16	2
33805	381964	THOC_M07	1
33806	381964	THOC_M08	4
33807	381964	THOC_M09	10
33808	381964	THOC_M10	14
33809	381965	ABBA_M12	22
33810	381965	ABBA_M14	1
33811	381965	ACSA_M21	3
33812	381965	ACSA_M23	1
33813	381965	COCO_M01	2
33814	381965	COCO_M03	5
33815	381965	COCO_M05	19
33816	381965	FAGR_M16	3
33817	381965	FAGR_M19	1
33818	381965	THOC_M08	9
33819	381965	THOC_M09	29
33820	381965	THOC_M10	19
33821	381966	COCO_M01	1
33822	381966	THOC_M09	1
33823	381966	THOC_M10	1
33824	381967	ABBA_M12	8
33825	381967	ABBA_M13	1
33826	381967	ABBA_M14	3
33827	381967	ACSA_M21	16
33828	381967	COCO_M01	11
